Gender,Age,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Last_login,Member_since,Number_of_Comments_in_public_forum,Number_of_offline_meetings_attended,Profile_pictures,Risk,Days,Total_chat_time,Friends
male,29.0,Non_Verified,Heterosexual,Switch,Nobody,before_381_days,2016-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,28.4,Non_Verified,bisexual,Switch,Nobody,before_42_days,2016-04-13,0,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
female,25.0,Non_Verified,bisexual,Switch,Nobody,before_381_days,2016-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,36.7,Non_Verified,bicurious,Submisive,Nobody,before_380_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,38.7,Non_Verified,Heterosexual,Switch,Nobody,before_380_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.7,Non_Verified,bisexual,Submisive,Nobody,before_1972_days,2011-05-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,22.3,Non_Verified,bicurious,Submisive,Nobody_but_maybe,before_161_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,34.1,Non_Verified,Heterosexual,Submisive,Nobody,before_380_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,49.2,Non_Verified,bisexual,Switch,Nobody,before_1972_days,2011-05-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.2,Non_Verified,bicurious,Submisive,Nobody,before_380_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.2,Non_Verified,Heterosexual,Switch,Women,before_3_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,45.3,Non_Verified,Heterosexual,Dominant,Men_and_Women,before_62_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:02:00.000000000,
male,41.2,Non_Verified,bicurious,Submisive,Nobody,before_308_days,2016-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,19.0,Non_Verified,Heterosexual,Switch,Nobody,before_363_days,2016-04-15,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,41.5,Non_Verified,Heterosexual,Dominant,Nobody,before_67_days,2011-05-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,37.5,Non_Verified,Heterosexual,Dominant,Nobody,before_379_days,2016-04-15,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,37.1,Non_Verified,Heterosexual,Dominant,Women,before_60_days,2016-04-15,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.0,Non_Verified,Heterosexual,Dominant,Nobody,before_366_days,2016-04-15,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.2,Non_Verified,Heterosexual,Submisive,Women,before_379_days,2016-04-15,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,35.9,Non_Verified,Heterosexual,Submisive,Nobody,before_379_days,2016-04-15,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,24.7,Non_Verified,Heterosexual,Dominant,Nobody,before_293_days,2016-04-15,1,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.0,Non_Verified,Heterosexual,Dominant,Women,before_64_days,2011-06-12,0,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,2.0
male,38.9,Non_Verified,Heterosexual,Switch,Women,before_168_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,20.8,Non_Verified,bisexual,Submisive,Nobody,before_9_days,2016-04-16,0,0.0,0.0,unknown_risk,01,0 days 20:16:00.000000000,3.0
male,42.8,Non_Verified,Heterosexual,Dominant,Nobody,before_176_days,2016-04-16,0,0.0,1.0,unknown_risk,00,0 days 00:00:00.000000000,
male,30.0,Non_Verified,Heterosexual,Switch,Women,before_8_days,2016-04-16,0,0.0,3.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.0,Non_Verified,Heterosexual,Dominant,Nobody,before_1927_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.5,Non_Verified,Heterosexual,Switch,Nobody,before_378_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,27.0,Non_Verified,Heterosexual,Submisive,,before_248_days,2016-04-16,0,1.0,0.0,unknown_risk,00,0 days 01:21:00.000000000,
female,20.8,Non_Verified,Heterosexual,Submisive,,before_1_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,23.3,Non_Verified,Heterosexual,Dominant,Nobody,before_259_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,26.3,Non_Verified,bicurious,Submisive,Nobody,before_378_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,38.6,Non_Verified,Heterosexual,Submisive,Nobody,before_26_days,2016-04-16,0,1.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,20.7,Non_Verified,Heterosexual,Dominant,Nobody,before_357_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,28.2,Non_Verified,Heterosexual,Dominant,Nobody,before_318_days,2016-04-16,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.4,Non_Verified,Heterosexual,Submisive,Nobody,before_945_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.0,Non_Verified,Homosexual,Dominant,Men,before_6_days,2016-04-17,0,0.0,4.0,unknown_risk,00,0 days 00:03:00.000000000,1.0
male,29.2,Non_Verified,Heterosexual,Submisive,Nobody,before_377_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,33.1,Verified,bicurious,Submisive,Nobody_but_maybe,before_75_days,2016-04-17,0,0.0,3.0,unknown_risk,00,0 days 00:00:00.000000000,
male,49.2,Non_Verified,Heterosexual,Dominant,Nobody,before_377_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,25.2,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_13_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 02:01:00.000000000,
male,19.5,Non_Verified,Heterosexual,Switch,Women,before_367_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,36.4,Non_Verified,bisexual,Switch,Nobody,before_362_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,45.3,Non_Verified,bisexual,Dominant,Nobody,before_1961_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,24.8,Non_Verified,bicurious,Submisive,Nobody_but_maybe,before_361_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,19.3,Non_Verified,Heterosexual,Submisive,Nobody,before_377_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,31.3,Non_Verified,Heterosexual,Submisive,Nobody,before_377_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,41.3,Non_Verified,bicurious,Switch,Nobody,before_367_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,24.0,Non_Verified,Heterosexual,Submisive,Nobody,before_137_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,45.6,Non_Verified,Heterosexual,Dominant,Nobody,before_309_days,2016-04-17,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.4,Non_Verified,Heterosexual,Dominant,Nobody,before_1971_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,48.4,Non_Verified,Heterosexual,Dominant,Nobody,before_376_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,44.7,Non_Verified,Heterosexual,Switch,,before_123_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 01:33:00.000000000,
male,29.0,Non_Verified,bicurious,Switch,Nobody,before_376_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.9,Non_Verified,Heterosexual,Switch,Women,before_3_days,2016-04-18,0,0.0,5.0,unknown_risk,00,0 days 00:34:00.000000000,7.0
male,45.4,Non_Verified,Heterosexual,Dominant,Women,before_1_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 03:06:00.000000000,
male,31.5,Non_Verified,Heterosexual,Dominant,Women,before_165_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,37.1,Non_Verified,Heterosexual,Dominant,Nobody,before_1971_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,26.3,Non_Verified,Heterosexual,Submisive,Nobody,before_376_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.0,Non_Verified,Heterosexual,Dominant,Women,before_64_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.3,Non_Verified,Heterosexual,Switch,Women,before_258_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,25.0,Non_Verified,bicurious,Submisive,Men_and_Women,before_244_days,2016-04-18,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,23.0,Non_Verified,Heterosexual,Submisive,Women,before_375_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,25.0,Non_Verified,Heterosexual,Submisive,Nobody,before_1646_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 08:15:00.000000000,1.0
male,38.4,Non_Verified,bicurious,Switch,Nobody,before_369_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.2,Non_Verified,Heterosexual,Submisive,Nobody,before_375_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,34.1,Non_Verified,Heterosexual,Submisive,Nobody,before_296_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,42.3,Non_Verified,bicurious,Switch,Men,before_206_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,38.5,Non_Verified,Heterosexual,Submisive,Nobody,before_375_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.5,Non_Verified,Heterosexual,Submisive,Nobody,before_1407_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:03:00.000000000,
male,29.6,Non_Verified,bicurious,Submisive,Nobody,before_367_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,47.0,Non_Verified,Heterosexual,Switch,Nobody,before_370_days,2016-04-19,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.4,Non_Verified,Heterosexual,Switch,Nobody,before_258_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,55.2,Non_Verified,Heterosexual,Dominant,Women,before_1_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,46.0,Non_Verified,Heterosexual,Switch,Nobody,before_3_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:03:00.000000000,1.0
male,35.8,Non_Verified,Heterosexual,Submisive,Nobody,before_1971_days,2011-06-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,50.8,Non_Verified,Heterosexual,Dominant,Nobody,before_374_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.5,Non_Verified,bisexual,Submisive,Nobody,before_374_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,33.8,Non_Verified,Heterosexual,Submisive,Nobody,before_199_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,30.7,Verified,bisexual,Switch,Women,before_1_days,2016-04-20,0,0.0,14.0,unknown_risk,00,0 days 00:00:00.000000000,2.0
male,29.2,Non_Verified,bisexual,Submisive,Nobody,before_374_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.4,Non_Verified,bisexual,Submisive,Nobody_but_maybe,before_19_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,22.2,Non_Verified,Heterosexual,Submisive,Nobody,before_374_days,2016-04-20,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,34.3,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,before_21_days,2011-07-12,3,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
male,37.9,Non_Verified,Heterosexual,Dominant,Nobody,before_349_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,29.3,Non_Verified,bisexual,Switch,Nobody,before_338_days,2016-04-21,1,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,27.5,Non_Verified,bicurious,Submisive,Women,before_195_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,19.6,Non_Verified,Heterosexual,Submisive,Men,before_3_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,6.0
male,57.3,Non_Verified,Heterosexual,Dominant,Nobody,before_9_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,28.9,Non_Verified,bicurious,Switch,Nobody,before_373_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,24.4,Non_Verified,Heterosexual,Dominant,Nobody,before_370_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,29.3,Non_Verified,bicurious,Submisive,Women,before_89_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:12:00.000000000,
male,43.1,Non_Verified,Heterosexual,Dominant,Women,before_30_days,2016-04-21,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,27.1,Non_Verified,Heterosexual,Submisive,Nobody,before_1970_days,2011-07-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,25.1,Non_Verified,Homosexual,Submisive,Nobody,before_217_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,35.3,Non_Verified,Heterosexual,Dominant,Nobody,before_372_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.1,Non_Verified,Heterosexual,Switch,Nobody,before_265_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,47.5,Non_Verified,Heterosexual,Submisive,Nobody,before_372_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.5,Non_Verified,Heterosexual,Dominant,Nobody,before_372_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,49.8,Non_Verified,bicurious,Submisive,,before_34_days,2016-04-22,0,0.0,6.0,unknown_risk,00,0 days 00:06:00.000000000,
male,36.0,Non_Verified,Heterosexual,Submisive,Nobody,before_368_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.1,Non_Verified,Heterosexual,Submisive,Nobody,before_1_days,2016-04-22,0,0.0,4.0,unknown_risk,00,0 days 00:00:00.000000000,
male,21.2,Non_Verified,bisexual,Submisive,Nobody,before_372_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.7,Non_Verified,Heterosexual,Switch,Nobody,before_372_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,19.9,Non_Verified,bicurious,Submisive,Men_and_Women,before_3_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.1,Non_Verified,Heterosexual,Dominant,Nobody,before_372_days,2016-04-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,53.8,Non_Verified,bisexual,Switch,Nobody,before_1969_days,2011-08-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.4,Non_Verified,Heterosexual,Switch,Women,before_176_days,2016-04-22,0,0.0,1.0,unknown_risk,00,0 days 01:04:00.000000000,
male,23.8,Non_Verified,Heterosexual,Switch,Women,before_337_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,37.4,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,before_14_days,2016-04-23,4,0.0,0.0,unknown_risk,00,0 days 04:04:00.000000000,
male,56.4,Non_Verified,bicurious,Submisive,Women,before_7_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:03:00.000000000,
male,27.9,Non_Verified,Heterosexual,Submisive,Nobody,before_1969_days,2011-08-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,26.5,Non_Verified,Heterosexual,Switch,Nobody,before_371_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,41.3,Non_Verified,Heterosexual,Submisive,Nobody,before_370_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,19.6,Non_Verified,bisexual,Switch,Nobody,before_364_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
female,46.3,Non_Verified,Heterosexual,Submisive,Nobody,before_371_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,39.3,Non_Verified,Heterosexual,Submisive,Men,before_329_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,34.3,Non_Verified,bisexual,Dominant,Nobody,before_3_days,2016-04-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.2,Non_Verified,Heterosexual,Dominant,Nobody,before_354_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,25.0,Non_Verified,Heterosexual,Switch,Women,before_3_days,2011-08-12,1,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,6.0
male,36.2,Non_Verified,bisexual,Switch,Nobody,before_323_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,24.2,Non_Verified,Heterosexual,Dominant,Nobody,before_65_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
female,43.1,Non_Verified,bisexual,Submisive,Nobody,before_361_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:41:00.000000000,
male,32.0,Non_Verified,Heterosexual,Dominant,Women,before_294_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,36.8,Non_Verified,bicurious,Switch,Nobody,before_370_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,28.3,Non_Verified,Heterosexual,Dominant,Nobody,before_335_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,47.6,Non_Verified,Heterosexual,Submisive,Nobody,before_842_days,2011-08-12,0,0.0,0.0,unknown_risk,00,0 days 00:03:00.000000000,
female,43.5,Non_Verified,Heterosexual,Submisive,Nobody,before_307_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:18:00.000000000,
female,29.6,Non_Verified,Heterosexual,Submisive,Nobody,before_370_days,2016-04-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.8,Non_Verified,Homosexual,Submisive,Nobody,before_146_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.8,Non_Verified,Heterosexual,Dominant,Women,before_338_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.0,Non_Verified,Heterosexual,Dominant,Women,before_132_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,53.1,Non_Verified,bisexual,Submisive,Nobody,before_363_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:18:00.000000000,
male,46.0,Non_Verified,bisexual,Switch,Nobody,before_1854_days,2011-08-12,0,0.0,4.0,unknown_risk,00,0 days 00:00:00.000000000,
male,46.7,Non_Verified,Heterosexual,Switch,Nobody,before_359_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:46:00.000000000,
female,22.6,Non_Verified,Heterosexual,Switch,Nobody,before_369_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,27.7,Non_Verified,bicurious,Submisive,Nobody,before_369_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,30.4,Non_Verified,Heterosexual,Dominant,Nobody,before_209_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,41.8,Non_Verified,bicurious,Dominant,Men_and_Women,before_338_days,2016-04-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.3,Non_Verified,Heterosexual,Switch,Women,before_1_days,2016-04-26,81,1.0,0.0,unknown_risk,03,0 days 21:51:00.000000000,
male,26.5,Non_Verified,bisexual,Submisive,Nobody,before_1938_days,2011-08-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.3,Verified,Heterosexual,Dominant,Nobody,before_14_days,2016-04-26,2,0.0,0.0,unknown_risk,00,0 days 02:23:00.000000000,2.0
male,34.1,Non_Verified,Heterosexual,Dominant,Women,before_22_days,2016-04-26,0,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.2,Non_Verified,Heterosexual,Dominant,,before_121_days,2016-04-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,20.7,Non_Verified,Heterosexual,Submisive,Men,before_363_days,2016-04-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,50.5,Non_Verified,Heterosexual,Submisive,Nobody,before_365_days,2016-04-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,23.1,Non_Verified,Homosexual,Submisive,Nobody,before_368_days,2016-04-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.3,Non_Verified,Heterosexual,Dominant,Nobody,before_14_days,2016-04-26,0,0.0,0.0,unknown_risk,00,0 days 02:39:00.000000000,
male,24.8,Non_Verified,Heterosexual,Switch,Nobody,before_365_days,2016-04-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,42.7,Non_Verified,bicurious,Switch,,before_348_days,2016-04-27,1,0.0,0.0,unknown_risk,00,0 days 00:09:00.000000000,2.0
male,24.8,Non_Verified,Heterosexual,Dominant,Nobody,before_1895_days,2011-08-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,36.6,Non_Verified,Heterosexual,Submisive,Nobody,before_1_days,2016-04-27,0,0.0,0.0,unknown_risk,00,0 days 05:24:00.000000000,
male,47.6,Non_Verified,Heterosexual,Dominant,Nobody,before_37_days,2016-04-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,19.5,Non_Verified,bisexual,Switch,Nobody,before_367_days,2016-04-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,45.3,Non_Verified,Heterosexual,Submisive,Men,before_132_days,2016-04-27,0,0.0,1.0,unknown_risk,00,0 days 00:30:00.000000000,
male,25.2,Non_Verified,Heterosexual,Dominant,Women,before_1_days,2016-04-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,3.0
male,43.9,Non_Verified,Heterosexual,Switch,Women,before_301_days,2016-04-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,23.0,Non_Verified,bicurious,Submisive,Nobody,before_367_days,2016-04-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.5,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_3_days,2016-04-27,5,0.0,10.0,unknown_risk,00,0 days 02:22:00.000000000,
male,23.0,Non_Verified,Heterosexual,Submisive,Nobody,before_1475_days,2011-08-12,0,0.0,1.0,unknown_risk,00,0 days 00:01:00.000000000,
female,25.9,Non_Verified,Heterosexual,Submisive,Nobody,before_325_days,2016-04-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,54.8,Non_Verified,Heterosexual,Submisive,Nobody,before_366_days,2016-04-28,0,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
